gene1	gene2	SP
YQE_12600	YQE_01629	0.941
YQE_12600	YQE_06736	0.941
YQE_12600	YQE_07452	0.941
YQE_12600	YQE_04244	0.941
YQE_12600	YQE_02012	0.941
YQE_12600	YQE_12056	0.941
YQE_12612	YQE_01647	0.941
YQE_12612	YQE_00608	0.941
YQE_12612	YQE_11102	0.941
YQE_12612	YQE_06833	0.941
YQE_12622	YQE_05385	0.941
YQE_12628	YQE_12548	0.941
YQE_12631	YQE_10512	0.941
YQE_12631	YQE_05599	0.941
YQE_12640	YQE_02827	0.941
YQE_12640	YQE_05286	0.941
YQE_12648	YQE_11624	0.941
YQE_12652	YQE_08222	0.941
YQE_12652	YQE_12466	0.941
YQE_12652	YQE_05587	0.941
YQE_00924	YQE_06367	0.941
YQE_00924	YQE_05566	0.941
YQE_11775	YQE_05968	0.941
YQE_11663	YQE_01582	0.941
YQE_11670	YQE_11519	0.941
YQE_11676	YQE_06443	0.941
YQE_11676	YQE_07132	0.941
YQE_11676	YQE_07294	0.941
YQE_11693	YQE_12982	0.941
YQE_11700	YQE_06344	0.941
YQE_11700	YQE_08009	0.941
YQE_11700	YQE_09933	0.941
YQE_11700	YQE_12002	0.941
YQE_11704	YQE_04780	0.941
YQE_11704	YQE_02689	0.941
YQE_11707	YQE_06729	0.941
YQE_11713	YQE_08200	0.941
YQE_11720	YQE_06177	0.941
YQE_11723	YQE_08223	0.941
YQE_11733	YQE_06973	0.941
YQE_11733	YQE_05758	0.941
YQE_11755	YQE_06924	0.941
YQE_11755	YQE_02575	0.941
YQE_11758	YQE_12326	0.941
YQE_11758	YQE_02586	0.941
YQE_11765	YQE_13017	0.941
YQE_11765	YQE_10577	0.941
YQE_08835	YQE_12393	0.941
YQE_08835	YQE_08162	0.941
YQE_08835	YQE_11028	0.941
YQE_08836	YQE_00462	0.941
YQE_08836	YQE_09977	0.941
YQE_03045	YQE_10951	0.941
YQE_01542	YQE_04609	0.941
YQE_11375	YQE_12562	0.941
YQE_11375	YQE_03464	0.941
YQE_11375	YQE_10460	0.941
YQE_11375	YQE_10085	0.941
YQE_11387	YQE_05699	0.941
YQE_11390	YQE_13025	0.941
YQE_11390	YQE_05387	0.941
YQE_11405	YQE_07608	0.941
YQE_11405	YQE_07689	0.941
YQE_11405	YQE_10078	0.941
YQE_11405	YQE_01901	0.941
YQE_11406	YQE_02504	0.941
YQE_06283	YQE_03969	0.941
YQE_06283	YQE_10577	0.941
YQE_06283	YQE_06253	0.941
YQE_06283	YQE_01289	0.941
YQE_06289	YQE_09334	0.941
YQE_06302	YQE_07569	0.941
YQE_06310	YQE_12907	0.941
YQE_06313	YQE_01166	0.941
YQE_06313	YQE_00936	0.941
YQE_06315	YQE_09637	0.941
YQE_06315	YQE_02258	0.941
YQE_06315	YQE_05444	0.941
YQE_06331	YQE_03900	0.941
YQE_06331	YQE_02354	0.941
YQE_06335	YQE_08727	0.941
YQE_06335	YQE_04225	0.941
YQE_06335	YQE_09214	0.941
YQE_06341	YQE_03503	0.941
YQE_06344	YQE_08338	0.941
YQE_06344	YQE_01572	0.941
YQE_06344	YQE_00037	0.941
YQE_06344	YQE_01911	0.941
YQE_06344	YQE_03562	0.941
YQE_06351	YQE_06050	0.941
YQE_06352	YQE_03130	0.941
YQE_03574	YQE_00092	0.941
YQE_03575	YQE_11277	0.941
YQE_03575	YQE_02924	0.941
YQE_03575	YQE_05409	0.941
YQE_03585	YQE_03586	0.941
YQE_01173	YQE_00610	0.941
YQE_11133	YQE_10618	0.941
YQE_01079	YQE_10691	0.941
YQE_01079	YQE_01629	0.941
YQE_01079	YQE_11473	0.941
YQE_01079	YQE_10577	0.941
YQE_01079	YQE_01450	0.941
YQE_01079	YQE_01841	0.941
YQE_12993	YQE_10167	0.941
YQE_12993	YQE_06143	0.941
YQE_12993	YQE_12174	0.941
YQE_12996	YQE_07196	0.941
YQE_13007	YQE_08223	0.941
YQE_13007	YQE_12555	0.941
YQE_13007	YQE_02272	0.941
YQE_13007	YQE_02881	0.941
YQE_13007	YQE_12913	0.941
YQE_13008	YQE_12466	0.941
YQE_13008	YQE_02777	0.941
YQE_13008	YQE_09996	0.941
YQE_13010	YQE_01329	0.941
YQE_13015	YQE_06568	0.941
YQE_13017	YQE_02302	0.941
YQE_13017	YQE_09478	0.941
YQE_13021	YQE_00215	0.941
YQE_13028	YQE_12380	0.941
YQE_13032	YQE_09767	0.941
YQE_13037	YQE_09001	0.941
YQE_13037	YQE_09200	0.941
YQE_13037	YQE_05045	0.941
YQE_13043	YQE_07827	0.941
YQE_13043	YQE_04116	0.941
YQE_13044	YQE_08742	0.941
YQE_13050	YQE_10203	0.941
YQE_13050	YQE_12901	0.941
YQE_13054	YQE_01582	0.941
YQE_13054	YQE_05837	0.941
YQE_13054	YQE_01028	0.941
YQE_13057	YQE_03263	0.941
YQE_13057	YQE_06512	0.941
YQE_09334	YQE_11051	0.941
YQE_09334	YQE_11868	0.941
YQE_02811	YQE_12964	0.941
YQE_02296	YQE_04609	0.941
YQE_02296	YQE_00643	0.941
YQE_02298	YQE_11832	0.941
YQE_02301	YQE_06720	0.941
YQE_02302	YQE_06834	0.941
YQE_02670	YQE_01033	0.941
YQE_12259	YQE_04877	0.941
YQE_12265	YQE_01487	0.941
YQE_12265	YQE_00207	0.941
YQE_12265	YQE_04220	0.941
YQE_12265	YQE_09424	0.941
YQE_12265	YQE_10249	0.941
YQE_12265	YQE_10577	0.941
YQE_12265	YQE_00343	0.941
YQE_10672	YQE_08807	0.941
YQE_10672	YQE_05471	0.941
YQE_10673	YQE_12308	0.941
YQE_10678	YQE_03134	0.941
YQE_10681	YQE_04852	0.941
YQE_10681	YQE_05235	0.941
YQE_10684	YQE_10261	0.941
YQE_10690	YQE_08155	0.941
YQE_10690	YQE_02885	0.941
YQE_10690	YQE_09642	0.941
YQE_10691	YQE_02305	0.941
YQE_10691	YQE_11235	0.941
YQE_10691	YQE_04217	0.941
YQE_10691	YQE_12559	0.941
YQE_10691	YQE_11812	0.941
YQE_10694	YQE_08743	0.941
YQE_10694	YQE_07827	0.941
YQE_10694	YQE_11100	0.941
YQE_10695	YQE_08825	0.941
YQE_10698	YQE_12391	0.941
YQE_10698	YQE_07399	0.941
YQE_10698	YQE_01886	0.941
YQE_10698	YQE_07671	0.941
YQE_10698	YQE_09161	0.941
YQE_10699	YQE_09315	0.941
YQE_10700	YQE_03443	0.941
YQE_10700	YQE_07193	0.941
YQE_10700	YQE_03809	0.941
YQE_10700	YQE_09167	0.941
YQE_10712	YQE_07287	0.941
YQE_10719	YQE_06820	0.941
YQE_10722	YQE_09182	0.941
YQE_10723	YQE_09248	0.941
YQE_10723	YQE_05409	0.941
YQE_10741	YQE_08476	0.941
YQE_10745	YQE_05782	0.941
YQE_10751	YQE_08222	0.941
YQE_10751	YQE_07012	0.941
YQE_10757	YQE_06736	0.941
YQE_10758	YQE_05710	0.941
YQE_10761	YQE_10445	0.941
YQE_10763	YQE_06795	0.941
YQE_10771	YQE_11589	0.941
YQE_10771	YQE_10078	0.941
YQE_10771	YQE_06277	0.941
YQE_10771	YQE_05388	0.941
YQE_10772	YQE_12420	0.941
YQE_10772	YQE_05471	0.941
YQE_10772	YQE_08233	0.941
YQE_10772	YQE_11227	0.941
YQE_10772	YQE_04843	0.941
YQE_10772	YQE_03809	0.941
YQE_00878	YQE_00912	0.941
YQE_00731	YQE_03180	0.941
YQE_00731	YQE_10054	0.941
YQE_00731	YQE_10078	0.941
YQE_03022	YQE_11785	0.941
YQE_01629	YQE_08100	0.941
YQE_01629	YQE_03900	0.941
YQE_01629	YQE_08162	0.941
YQE_01635	YQE_08752	0.941
YQE_01644	YQE_06050	0.941
YQE_01646	YQE_05916	0.941
YQE_01646	YQE_05072	0.941
YQE_01666	YQE_07196	0.941
YQE_01681	YQE_00121	0.941
YQE_01694	YQE_10811	0.941
YQE_01696	YQE_09690	0.941
YQE_01696	YQE_04425	0.941
YQE_01697	YQE_11597	0.941
YQE_01702	YQE_03220	0.941
YQE_03946	YQE_01797	0.941
YQE_10414	YQE_04770	0.941
YQE_10416	YQE_03281	0.941
YQE_10416	YQE_09821	0.941
YQE_05026	YQE_02305	0.941
YQE_05026	YQE_05169	0.941
YQE_05026	YQE_10502	0.941
YQE_05026	YQE_01289	0.941
YQE_05026	YQE_12029	0.941
YQE_07472	YQE_02009	0.941
YQE_07472	YQE_11486	0.941
YQE_07472	YQE_03510	0.941
YQE_07475	YQE_05163	0.941
YQE_07483	YQE_00864	0.941
YQE_07483	YQE_04377	0.941
YQE_07483	YQE_05666	0.941
YQE_07487	YQE_07955	0.941
YQE_07487	YQE_02922	0.941
YQE_07488	YQE_09007	0.941
YQE_07488	YQE_09826	0.941
YQE_07488	YQE_07316	0.941
YQE_07488	YQE_10241	0.941
YQE_07496	YQE_02287	0.941
YQE_07497	YQE_06604	0.941
YQE_07497	YQE_00214	0.941
YQE_07506	YQE_12863	0.941
YQE_07508	YQE_05169	0.941
YQE_07508	YQE_04751	0.941
YQE_07510	YQE_03989	0.941
YQE_07519	YQE_06720	0.941
YQE_07519	YQE_10561	0.941
YQE_07521	YQE_06430	0.941
YQE_07521	YQE_09116	0.941
YQE_07527	YQE_03257	0.941
YQE_06546	YQE_04441	0.941
YQE_06546	YQE_08447	0.941
YQE_06546	YQE_00443	0.941
YQE_06562	YQE_05797	0.941
YQE_06568	YQE_02567	0.941
YQE_06569	YQE_05388	0.941
YQE_06576	YQE_10949	0.941
YQE_06576	YQE_04116	0.941
YQE_06576	YQE_09883	0.941
YQE_06589	YQE_00921	0.941
YQE_06590	YQE_05704	0.941
YQE_06590	YQE_04780	0.941
YQE_06595	YQE_10862	0.941
YQE_06595	YQE_02390	0.941
YQE_02726	YQE_02408	0.941
YQE_02726	YQE_04475	0.941
YQE_00319	YQE_00646	0.941
YQE_08061	YQE_04626	0.941
YQE_08062	YQE_12462	0.941
YQE_08079	YQE_09109	0.941
YQE_08094	YQE_07827	0.941
YQE_08100	YQE_08022	0.941
YQE_08100	YQE_03969	0.941
YQE_08100	YQE_11974	0.941
YQE_08102	YQE_10040	0.941
YQE_08107	YQE_12397	0.941
YQE_08111	YQE_06719	0.941
YQE_08111	YQE_04770	0.941
YQE_08115	YQE_00436	0.941
YQE_08117	YQE_06727	0.941
YQE_08117	YQE_07572	0.941
YQE_08117	YQE_03297	0.941
YQE_08117	YQE_06508	0.941
YQE_08117	YQE_09254	0.941
YQE_08117	YQE_12837	0.941
YQE_08123	YQE_10520	0.941
YQE_08123	YQE_00745	0.941
YQE_08124	YQE_00594	0.941
YQE_08124	YQE_00487	0.941
YQE_08139	YQE_03258	0.941
YQE_08140	YQE_01477	0.941
YQE_08140	YQE_03840	0.941
YQE_08144	YQE_05909	0.941
YQE_08144	YQE_09627	0.941
YQE_08144	YQE_05274	0.941
YQE_08155	YQE_08329	0.941
YQE_08155	YQE_07157	0.941
YQE_08155	YQE_05169	0.941
YQE_08155	YQE_01197	0.941
YQE_08155	YQE_02011	0.941
YQE_08155	YQE_04712	0.941
YQE_08155	YQE_04714	0.941
YQE_08155	YQE_05066	0.941
YQE_06000	YQE_11180	0.941
YQE_06003	YQE_10359	0.941
YQE_06003	YQE_05844	0.941
YQE_06028	YQE_01500	0.941
YQE_06028	YQE_00292	0.941
YQE_06028	YQE_04185	0.941
YQE_06029	YQE_08160	0.941
YQE_03338	YQE_09438	0.941
YQE_03338	YQE_02925	0.941
YQE_03338	YQE_12838	0.941
YQE_03900	YQE_09990	0.941
YQE_03900	YQE_02440	0.941
YQE_00277	YQE_06704	0.941
YQE_00277	YQE_01886	0.941
YQE_00277	YQE_09438	0.941
YQE_02305	YQE_03969	0.941
YQE_02305	YQE_04593	0.941
YQE_02305	YQE_02781	0.941
YQE_06453	YQE_03756	0.941
YQE_06453	YQE_06623	0.941
YQE_06453	YQE_09001	0.941
YQE_06453	YQE_05801	0.941
YQE_06453	YQE_05173	0.941
YQE_06453	YQE_01328	0.941
YQE_06453	YQE_10577	0.941
YQE_06453	YQE_07678	0.941
YQE_06453	YQE_04995	0.941
YQE_06454	YQE_04914	0.941
YQE_02426	YQE_04645	0.941
YQE_02427	YQE_05916	0.941
YQE_02409	YQE_11985	0.941
YQE_12278	YQE_10800	0.941
YQE_12288	YQE_08270	0.941
YQE_12290	YQE_05162	0.941
YQE_12294	YQE_02472	0.941
YQE_12295	YQE_08398	0.941
YQE_12295	YQE_05372	0.941
YQE_12296	YQE_05372	0.941
YQE_12309	YQE_11264	0.941
YQE_12311	YQE_10894	0.941
YQE_12311	YQE_07012	0.941
YQE_12311	YQE_09826	0.941
YQE_12318	YQE_06751	0.941
YQE_12340	YQE_01779	0.941
YQE_12347	YQE_05802	0.941
YQE_12349	YQE_11955	0.941
YQE_12389	YQE_12420	0.941
YQE_12391	YQE_06189	0.941
YQE_12393	YQE_03130	0.941
YQE_12393	YQE_03166	0.941
YQE_12394	YQE_04220	0.941
YQE_12394	YQE_04856	0.941
YQE_12394	YQE_08443	0.941
YQE_12395	YQE_04217	0.941
YQE_12395	YQE_08161	0.941
YQE_12395	YQE_11028	0.941
YQE_12418	YQE_07671	0.941
YQE_12418	YQE_07012	0.941
YQE_12418	YQE_09054	0.941
YQE_12420	YQE_05471	0.941
YQE_12420	YQE_05153	0.941
YQE_12420	YQE_02925	0.941
YQE_12420	YQE_09086	0.941
YQE_12420	YQE_02629	0.941
YQE_12423	YQE_02575	0.941
YQE_12426	YQE_06623	0.941
YQE_12426	YQE_02827	0.941
YQE_12426	YQE_00028	0.941
YQE_12433	YQE_08416	0.941
YQE_12433	YQE_02773	0.941
YQE_00970	YQE_01503	0.941
YQE_00120	YQE_06834	0.941
YQE_02952	YQE_04068	0.941
YQE_03180	YQE_08161	0.941
YQE_03181	YQE_06669	0.941
YQE_03402	YQE_03603	0.941
YQE_03402	YQE_03969	0.941
YQE_03402	YQE_04441	0.941
YQE_03402	YQE_05456	0.941
YQE_03402	YQE_04593	0.941
YQE_03402	YQE_12824	0.941
YQE_03402	YQE_02440	0.941
YQE_01717	YQE_00357	0.941
YQE_01166	YQE_08219	0.941
YQE_01166	YQE_01935	0.941
YQE_01166	YQE_11924	0.941
YQE_01166	YQE_02794	0.941
YQE_01166	YQE_05845	0.941
YQE_01166	YQE_07051	0.941
YQE_08709	YQE_03772	0.941
YQE_08709	YQE_04566	0.941
YQE_08725	YQE_04244	0.941
YQE_08727	YQE_11224	0.941
YQE_08732	YQE_07254	0.941
YQE_08742	YQE_04918	0.941
YQE_08742	YQE_10508	0.941
YQE_08742	YQE_08903	0.941
YQE_08742	YQE_09883	0.941
YQE_08742	YQE_08498	0.941
YQE_08743	YQE_03756	0.941
YQE_08743	YQE_10378	0.941
YQE_08743	YQE_05880	0.941
YQE_08743	YQE_06498	0.941
YQE_08743	YQE_06253	0.941
YQE_08752	YQE_09173	0.941
YQE_08752	YQE_09217	0.941
YQE_08761	YQE_05534	0.941
YQE_08768	YQE_02783	0.941
YQE_08768	YQE_02503	0.941
YQE_08775	YQE_02773	0.941
YQE_08799	YQE_11615	0.941
YQE_08807	YQE_08251	0.941
YQE_08807	YQE_04214	0.941
YQE_08807	YQE_02925	0.941
YQE_08807	YQE_08503	0.941
YQE_08813	YQE_07452	0.941
YQE_08813	YQE_05118	0.941
YQE_08824	YQE_00684	0.941
YQE_08824	YQE_09721	0.941
YQE_08824	YQE_05873	0.941
YQE_08824	YQE_02885	0.941
YQE_08824	YQE_11149	0.941
YQE_08824	YQE_09357	0.941
YQE_04793	YQE_10968	0.941
YQE_04796	YQE_06626	0.941
YQE_04796	YQE_10872	0.941
YQE_00921	YQE_09122	0.941
YQE_09735	YQE_04919	0.941
YQE_09735	YQE_05175	0.941
YQE_09735	YQE_03501	0.941
YQE_09735	YQE_08162	0.941
YQE_09735	YQE_04995	0.941
YQE_09736	YQE_04919	0.941
YQE_09736	YQE_09478	0.941
YQE_09736	YQE_05117	0.941
YQE_01163	YQE_04814	0.941
YQE_01756	YQE_11789	0.941
YQE_01758	YQE_12091	0.941
YQE_09661	YQE_00092	0.941
YQE_09661	YQE_04122	0.941
YQE_09661	YQE_06367	0.941
YQE_09661	YQE_05656	0.941
YQE_09661	YQE_05286	0.941
YQE_11427	YQE_06613	0.941
YQE_11443	YQE_08043	0.941
YQE_11443	YQE_05162	0.941
YQE_11443	YQE_07023	0.941
YQE_11444	YQE_00503	0.941
YQE_11450	YQE_11067	0.941
YQE_11450	YQE_02414	0.941
YQE_11566	YQE_10432	0.941
YQE_11572	YQE_04341	0.941
YQE_11579	YQE_09914	0.941
YQE_04658	YQE_04447	0.941
YQE_04662	YQE_01226	0.941
YQE_12246	YQE_05982	0.941
YQE_01257	YQE_04885	0.941
YQE_03756	YQE_04919	0.941
YQE_03756	YQE_07996	0.941
YQE_03756	YQE_09688	0.941
YQE_03756	YQE_07330	0.941
YQE_03756	YQE_07105	0.941
YQE_00205	YQE_02077	0.941
YQE_01378	YQE_03281	0.941
YQE_01378	YQE_01370	0.941
YQE_03598	YQE_07267	0.941
YQE_03603	YQE_10820	0.941
YQE_03603	YQE_00716	0.941
YQE_03603	YQE_07838	0.941
YQE_03603	YQE_10947	0.941
YQE_01014	YQE_00768	0.941
YQE_00773	YQE_04068	0.941
YQE_11069	YQE_10793	0.941
YQE_11069	YQE_09122	0.941
YQE_09381	YQE_11611	0.941
YQE_09389	YQE_07574	0.941
YQE_09389	YQE_05075	0.941
YQE_09392	YQE_09393	0.941
YQE_09398	YQE_04478	0.941
YQE_09416	YQE_02787	0.941
YQE_01077	YQE_10872	0.941
YQE_01077	YQE_05372	0.941
YQE_00686	YQE_00608	0.941
YQE_00686	YQE_07809	0.941
YQE_00686	YQE_05322	0.941
YQE_01202	YQE_04856	0.941
YQE_00103	YQE_11100	0.941
YQE_00103	YQE_01290	0.941
YQE_02704	YQE_12044	0.941
YQE_05471	YQE_08251	0.941
YQE_05471	YQE_06631	0.941
YQE_05471	YQE_03280	0.941
YQE_05471	YQE_09086	0.941
YQE_05475	YQE_10793	0.941
YQE_05475	YQE_09438	0.941
YQE_05478	YQE_02275	0.941
YQE_05487	YQE_03510	0.941
YQE_04911	YQE_06471	0.941
YQE_04912	YQE_10871	0.941
YQE_04912	YQE_05461	0.941
YQE_04914	YQE_02655	0.941
YQE_04914	YQE_05204	0.941
YQE_04914	YQE_05386	0.941
YQE_04917	YQE_04025	0.941
YQE_04917	YQE_01197	0.941
YQE_04917	YQE_04712	0.941
YQE_04917	YQE_04714	0.941
YQE_04917	YQE_00641	0.941
YQE_04917	YQE_11028	0.941
YQE_04918	YQE_04217	0.941
YQE_04918	YQE_03633	0.941
YQE_04918	YQE_03374	0.941
YQE_04919	YQE_00283	0.941
YQE_04919	YQE_10508	0.941
YQE_04919	YQE_00641	0.941
YQE_04923	YQE_12569	0.941
YQE_01779	YQE_05127	0.941
EMDPOG00000000096	YQE_01139	0.941
YQE_03866	YQE_03241	0.941
YQE_02568	YQE_11985	0.941
YQE_08203	YQE_06174	0.941
YQE_08206	YQE_00164	0.941
YQE_08209	YQE_05737	0.941
YQE_08219	YQE_00936	0.941
YQE_08221	YQE_08970	0.941
YQE_08222	YQE_11299	0.941
YQE_08222	YQE_09813	0.941
YQE_08223	YQE_05045	0.941
YQE_08233	YQE_10040	0.941
YQE_08248	YQE_00860	0.941
YQE_01483	YQE_08361	0.941
YQE_01483	YQE_05454	0.941
YQE_01487	YQE_04025	0.941
YQE_01487	YQE_01329	0.941
YQE_01487	YQE_07809	0.941
YQE_01487	YQE_08903	0.941
YQE_01487	YQE_08160	0.941
YQE_01487	YQE_08162	0.941
YQE_01487	YQE_04995	0.941
YQE_01487	YQE_09990	0.941
YQE_09637	YQE_08340	0.941
YQE_09637	YQE_02289	0.941
YQE_09637	YQE_00863	0.941
YQE_09703	YQE_00792	0.941
YQE_03124	YQE_09875	0.941
YQE_06599	YQE_06229	0.941
YQE_06605	YQE_01587	0.941
YQE_06608	YQE_03275	0.941
YQE_06614	YQE_04780	0.941
YQE_06614	YQE_02408	0.941
YQE_06617	YQE_00018	0.941
YQE_06623	YQE_11251	0.941
YQE_06623	YQE_03634	0.941
YQE_06623	YQE_03463	0.941
YQE_06623	YQE_08443	0.941
YQE_06630	YQE_03309	0.941
YQE_06630	YQE_03313	0.941
YQE_06630	YQE_10065	0.941
YQE_06630	YQE_01853	0.941
YQE_06630	YQE_00594	0.941
YQE_06630	YQE_03561	0.941
YQE_06631	YQE_10793	0.941
YQE_06631	YQE_03809	0.941
YQE_06633	YQE_08455	0.941
YQE_06647	YQE_07871	0.941
YQE_06652	YQE_02615	0.941
YQE_06652	YQE_09935	0.941
YQE_06660	YQE_09470	0.941
YQE_06669	YQE_10920	0.941
YQE_06669	YQE_02827	0.941
YQE_06669	YQE_05455	0.941
YQE_06669	YQE_05322	0.941
YQE_06677	YQE_00504	0.941
YQE_06681	YQE_10931	0.941
YQE_06687	YQE_03281	0.941
YQE_06688	YQE_09438	0.941
YQE_06688	YQE_06808	0.941
YQE_06688	YQE_09144	0.941
YQE_06688	YQE_08503	0.941
YQE_06690	YQE_09047	0.941
YQE_06692	YQE_03634	0.941
YQE_06692	YQE_09478	0.941
YQE_06692	YQE_02827	0.941
YQE_06692	YQE_11922	0.941
YQE_06692	YQE_08160	0.941
YQE_06692	YQE_08687	0.941
YQE_06695	YQE_04130	0.941
YQE_06704	YQE_02655	0.941
YQE_06704	YQE_05145	0.941
YQE_06704	YQE_03297	0.941
YQE_06704	YQE_02924	0.941
YQE_06704	YQE_10228	0.941
YQE_06704	YQE_12838	0.941
YQE_06704	YQE_01975	0.941
YQE_06714	YQE_11884	0.941
YQE_06715	YQE_10601	0.941
YQE_06725	YQE_09060	0.941
YQE_06729	YQE_07655	0.941
YQE_06736	YQE_09770	0.941
YQE_10919	YQE_04217	0.941
YQE_10919	YQE_04220	0.941
YQE_10919	YQE_01080	0.941
YQE_10919	YQE_04441	0.941
YQE_10919	YQE_04751	0.941
YQE_10919	YQE_05456	0.941
YQE_10919	YQE_11511	0.941
YQE_10920	YQE_03969	0.941
YQE_10920	YQE_00706	0.941
YQE_11601	YQE_11235	0.941
YQE_11603	YQE_07011	0.941
YQE_11603	YQE_09131	0.941
YQE_11609	YQE_10345	0.941
YQE_11609	YQE_11859	0.941
YQE_11609	YQE_06508	0.941
YQE_11609	YQE_07011	0.941
YQE_11619	YQE_10580	0.941
YQE_11624	YQE_09429	0.941
YQE_11645	YQE_08473	0.941
YQE_11649	YQE_04751	0.941
YQE_11649	YQE_11473	0.941
YQE_11649	YQE_08443	0.941
YQE_11649	YQE_03784	0.941
YQE_11649	YQE_12056	0.941
YQE_02335	YQE_11860	0.941
YQE_02336	YQE_08417	0.941
YQE_02336	YQE_05797	0.941
YQE_02338	YQE_02774	0.941
YQE_02343	YQE_08560	0.941
YQE_02346	YQE_02544	0.941
YQE_02350	YQE_07791	0.941
YQE_02350	YQE_05986	0.941
YQE_07943	YQE_07235	0.941
YQE_07943	YQE_04751	0.941
YQE_07943	YQE_08162	0.941
YQE_07943	YQE_12855	0.941
YQE_07943	YQE_12056	0.941
YQE_07946	YQE_01879	0.941
YQE_07955	YQE_07136	0.941
YQE_07958	YQE_03969	0.941
YQE_07958	YQE_05801	0.941
YQE_07958	YQE_09176	0.941
YQE_07958	YQE_00343	0.941
YQE_07962	YQE_08998	0.941
YQE_07970	YQE_00615	0.941
YQE_07975	YQE_07626	0.941
YQE_07984	YQE_09814	0.941
YQE_07985	YQE_12838	0.941
YQE_07991	YQE_10241	0.941
YQE_07996	YQE_05169	0.941
YQE_07996	YQE_12557	0.941
YQE_07996	YQE_02012	0.941
YQE_07996	YQE_08858	0.941
YQE_07996	YQE_05456	0.941
YQE_07996	YQE_08160	0.941
YQE_07996	YQE_04566	0.941
YQE_08006	YQE_11211	0.941
YQE_08006	YQE_05597	0.941
YQE_08006	YQE_10909	0.941
YQE_08008	YQE_07398	0.941
YQE_08009	YQE_08338	0.941
YQE_08009	YQE_01572	0.941
YQE_08009	YQE_00037	0.941
YQE_08009	YQE_01911	0.941
YQE_08009	YQE_03562	0.941
YQE_08015	YQE_08354	0.941
YQE_08015	YQE_02615	0.941
YQE_08015	YQE_05072	0.941
YQE_08015	YQE_05599	0.941
YQE_08020	YQE_06249	0.941
YQE_08022	YQE_04217	0.941
YQE_08022	YQE_05916	0.941
YQE_08022	YQE_11100	0.941
YQE_08022	YQE_04116	0.941
YQE_08022	YQE_04120	0.941
YQE_08022	YQE_06993	0.941
YQE_08022	YQE_03527	0.941
YQE_08024	YQE_07876	0.941
YQE_08043	YQE_01020	0.941
YQE_08046	YQE_00283	0.941
YQE_08046	YQE_12459	0.941
YQE_08054	YQE_03018	0.941
YQE_10793	YQE_05856	0.941
YQE_10793	YQE_07671	0.941
YQE_10793	YQE_09086	0.941
YQE_10793	YQE_12838	0.941
YQE_02250	YQE_11473	0.941
YQE_02250	YQE_05388	0.941
YQE_08954	YQE_01797	0.941
YQE_09578	YQE_11452	0.941
YQE_09578	YQE_02312	0.941
YQE_09582	YQE_09861	0.941
YQE_09583	YQE_04181	0.941
YQE_09586	YQE_00354	0.941
YQE_09586	YQE_02408	0.941
YQE_09586	YQE_04315	0.941
YQE_09586	YQE_08687	0.941
YQE_09588	YQE_10245	0.941
YQE_09596	YQE_05836	0.941
YQE_09600	YQE_01011	0.941
YQE_09602	YQE_07418	0.941
YQE_00684	YQE_05169	0.941
YQE_00684	YQE_10249	0.941
YQE_00684	YQE_03633	0.941
YQE_00684	YQE_03117	0.941
YQE_00684	YQE_05456	0.941
YQE_00684	YQE_05388	0.941
YQE_00608	YQE_01328	0.941
YQE_00608	YQE_06354	0.941
YQE_08329	YQE_00367	0.941
YQE_08329	YQE_05801	0.941
YQE_08329	YQE_05169	0.941
YQE_08338	YQE_09933	0.941
YQE_08338	YQE_12002	0.941
YQE_08340	YQE_02258	0.941
YQE_08340	YQE_05444	0.941
YQE_08347	YQE_01534	0.941
YQE_08349	YQE_03441	0.941
YQE_08353	YQE_07399	0.941
YQE_08354	YQE_07827	0.941
YQE_08354	YQE_10052	0.941
YQE_08354	YQE_04317	0.941
YQE_08377	YQE_06157	0.941
YQE_08390	YQE_10233	0.941
YQE_08399	YQE_10831	0.941
YQE_08416	YQE_03246	0.941
YQE_08417	YQE_10809	0.941
YQE_08417	YQE_10831	0.941
YQE_08417	YQE_05072	0.941
YQE_08417	YQE_03331	0.941
YQE_08417	YQE_10566	0.941
YQE_08417	YQE_07019	0.941
YQE_08419	YQE_12502	0.941
YQE_10796	YQE_06177	0.941
YQE_10809	YQE_06367	0.941
YQE_10809	YQE_03541	0.941
YQE_10810	YQE_05464	0.941
YQE_10820	YQE_02883	0.941
YQE_10839	YQE_05151	0.941
YQE_10839	YQE_01544	0.941
YQE_10840	YQE_08623	0.941
YQE_10862	YQE_11054	0.941
YQE_10872	YQE_03246	0.941
YQE_10872	YQE_02773	0.941
YQE_10889	YQE_08554	0.941
YQE_10903	YQE_08456	0.941
YQE_01935	YQE_00936	0.941
YQE_01936	YQE_04034	0.941
YQE_01936	YQE_01910	0.941
YQE_07393	YQE_06442	0.941
YQE_07398	YQE_04780	0.941
YQE_07398	YQE_05973	0.941
YQE_07398	YQE_09156	0.941
YQE_07398	YQE_03380	0.941
YQE_07399	YQE_10345	0.941
YQE_07399	YQE_02655	0.941
YQE_07399	YQE_09066	0.941
YQE_07403	YQE_08447	0.941
YQE_07415	YQE_11042	0.941
YQE_07426	YQE_00975	0.941
YQE_07442	YQE_05045	0.941
YQE_07451	YQE_10578	0.941
YQE_07452	YQE_11922	0.941
YQE_07452	YQE_05880	0.941
YQE_07452	YQE_11100	0.941
YQE_07452	YQE_04593	0.941
